48-Cd-113(n,&gamma;) ENDF/B-VII.1
1130.7,0.313443
1130.81,0.245372
1130.91,0.199041
1131.03,0.160549
1131.14,0.132493
1131.28,0.108786
1131.4,0.0935916
1131.57,0.0803156
1131.77,0.0695874
1132.05,0.0602134
1132.46,0.0518477
1133.02,0.0442467
1133.83,0.0371341
1134.84,0.0312964
1135.85,0.0272856
1137.06,0.0239266
1138.62,0.021189
1140.16,0.0199677
1140.54,0.0199252
1141.59,0.0205769
1142.38,0.0222421
1142.84,0.0240871
1143.35,0.0274388
1143.7,0.0313742
1143.95,0.0358689
1144.15,0.0415241
1144.32,0.0489088
1144.46,0.0578571
1144.57,0.0684808
1144.69,0.0832791
1144.8,0.103903
1144.91,0.132504
1145.01,0.165807
1145.12,0.213024
1145.22,0.274889
1145.33,0.35462
1145.45,0.471742
1145.59,0.641915
1145.73,0.865942
1145.91,1.22646
1146.18,1.87439
1146.56,2.83685
1146.79,3.21038
1147.0,3.33877
1147.2,3.22308
1147.41,2.89321
1147.74,2.08291
1148.06,1.29876
1148.23,0.937419
1148.37,0.699344
1148.51,0.510353
1148.64,0.379737
1148.75,0.294281
1148.85,0.227564
1148.96,0.176374
1149.06,0.137673
1149.17,0.109666
1149.27,0.088718
1149.38,0.0716655
1149.5,0.0593922
1149.63,0.0490491
1149.78,0.0413623
1149.96,0.0352423
1150.17,0.0303563
1150.45,0.0260342
1150.8,0.0224179
1151.28,0.0191681
1151.88,0.0164579
1152.71,0.0141354
1153.82,0.0122939
1155.15,0.0110565
1156.61,0.0103671
1158.3,0.0101385
1160.31,0.0106286
1161.65,0.0115397
1162.65,0.0127544
1163.66,0.0147529
1164.4,0.0170953
1165.02,0.0200338
1165.51,0.0234814
1165.96,0.0280643
1166.29,0.0329108
1166.58,0.0394363
1166.77,0.0458304
1166.93,0.0538266
1167.06,0.0639555
1167.18,0.0760957
1167.29,0.0933276
1167.39,0.115114
1167.49,0.141936
1167.58,0.17999
1167.68,0.231298
1167.78,0.299838
1167.88,0.390309
1167.98,0.512554
1168.08,0.676279
1168.19,0.885566
1168.3,1.18453
1168.44,1.62952
1168.6,2.27476
1168.78,3.24253
1169.33,6.52108
1169.55,7.46785
1169.76,7.88564
1169.8,7.89416
1170.01,7.60055
1170.22,6.78619
1170.56,4.76653
1170.86,2.9974
1171.04,2.1368
1171.18,1.57028
1171.31,1.16095
1171.43,0.871872
1171.53,0.670536
1171.64,0.50609
1171.74,0.393234
1171.84,0.307969
1171.94,0.244862
1172.04,0.199254
1172.14,0.167362
1172.22,0.148712
1172.31,0.136645
1172.42,0.129279
1172.48,0.129028
1172.6,0.135969
1172.69,0.148405
1172.79,0.172253
1172.9,0.208621
1173.0,0.261095
1173.11,0.33427
1173.21,0.433748
1173.32,0.565982
1173.42,0.73801
1173.54,0.989705
1173.67,1.34458
1173.82,1.8419
1173.98,2.57821
1174.22,3.82539
1174.65,6.29014
1174.88,7.15788
1175.09,7.4718
1175.1,7.47207
1175.31,7.1886
1175.53,6.38166
1175.88,4.42154
1176.17,2.80687
1176.35,1.98494
1176.48,1.47658
1176.62,1.07189
1176.73,0.800948
1176.84,0.611709
1176.94,0.463912
1177.05,0.350592
1177.14,0.274523
1177.23,0.212185
1177.33,0.165484
1177.43,0.130812
1177.53,0.105235
1177.64,0.0843136
1177.75,0.0691363
1177.86,0.058391
1178.0,0.0493625
1178.18,0.0413394
1178.39,0.0352979
1178.67,0.0297366
1179.03,0.025011
1179.46,0.0210641
1180.01,0.0175536
1180.67,0.0146964
1181.44,0.01244
1182.33,0.0106887
1183.43,0.00923555
1184.76,0.00806741
1186.7,0.00697058
1188.65,0.00630537
1192.55,0.00560834
1197.23,0.00528656
1199.57,0.00523822
1206.0,0.00544183
1210.22,0.00573425
1216.46,0.0065124
1221.66,0.00759661
1225.55,0.00878999
1229.45,0.010477
1232.57,0.0124735
1235.3,0.0149941
1237.77,0.0183358
1239.85,0.0223935
1241.4,0.026828
1242.74,0.0322148
1243.88,0.0387862
1244.93,0.047555
1245.78,0.0577769
1246.47,0.0696571
1247.08,0.0843529
1247.6,0.102195
1248.07,0.125684
1248.44,0.151461
1248.74,0.182314
1248.95,0.212543
1249.16,0.25672
1249.31,0.306118
1249.44,0.365118
1249.57,0.449322
1249.69,0.561736
1249.8,0.695157
1249.9,0.875415
1250.0,1.11775
1250.11,1.44086
1250.21,1.88731
1250.32,2.4477
1250.44,3.26767
1250.56,4.41731
1250.69,5.94944
1250.84,8.23177
1251.01,11.3418
1251.24,16.7773
1251.73,29.2295
1251.96,33.3843
1252.19,34.8937
1252.2,34.8962
1252.42,33.5439
1252.64,29.8104
1253.0,20.8663
1253.31,13.2279
1253.5,9.30515
1253.64,6.8682
1253.79,5.02245
1253.91,3.77958
1254.03,2.8162
1254.13,2.16703
1254.24,1.66685
1254.35,1.28721
1254.44,1.02295
1254.54,0.822076
1254.64,0.670361
1254.75,0.537022
1254.87,0.442258
1255.0,0.36926
1255.15,0.310029
1255.33,0.263085
1255.57,0.223222
1255.88,0.191964
1256.28,0.165954
1256.8,0.146566
1257.32,0.136234
1258.03,0.131364
1258.94,0.136521
1259.85,0.153197
1260.67,0.179927
1261.32,0.211621
1261.96,0.257486
1262.53,0.31664
1263.03,0.391167
1263.42,0.473632
1263.8,0.584373
1264.12,0.721343
1264.35,0.862345
1264.57,1.05673
1264.75,1.28262
1264.9,1.55448
1265.05,1.9125
1265.17,2.34287
1265.3,2.92525
1265.42,3.71222
1265.55,4.81219
1265.67,6.17038
1265.81,8.15213
1265.93,10.5037
1266.08,14.1642
1266.25,19.4126
1266.44,27.1263
1266.76,42.5515
1267.11,59.4296
1267.36,67.6415
1267.59,70.6266
1267.6,70.628
1267.81,68.4212
1268.06,60.5679
1268.46,41.4197
1268.77,26.483
1268.96,19.2693
1269.13,13.9572
1269.27,10.4777
1269.41,7.90944
1269.53,6.14432
1269.65,4.78329
1269.78,3.70954
1269.9,2.92212
1270.03,2.33923
1270.17,1.85652
1270.31,1.51248
1270.47,1.24396
1270.63,1.05046
1270.85,0.855453
1271.08,0.713901
1271.35,0.595844
1271.72,0.478344
1272.1,0.394579
1272.53,0.324476
1273.03,0.264879
1273.65,0.211704
1274.28,0.17364
1274.99,0.141981
1275.85,0.114741
1276.74,0.0944081
1277.74,0.0779267
1278.85,0.0646757
1280.24,0.0529719
1281.62,0.0448139
1283.23,0.0384204
1284.57,0.0351698
1285.33,0.0344437
1285.85,0.0350396
1286.13,0.0364403
1286.41,0.0398956
1286.62,0.0453314
1286.8,0.0532428
1286.94,0.0625519
1287.09,0.0774683
1287.21,0.0946539
1287.36,0.122395
1287.51,0.159311
1287.68,0.213002
1287.87,0.288527
1288.23,0.465322
1288.57,0.626204
1288.8,0.695466
1289.0,0.71716
1289.23,0.68948
1289.48,0.603469
1290.13,0.284371
1290.33,0.205522
1290.5,0.154422
1290.63,0.121383
1290.75,0.0969794
1290.88,0.0781524
1291.0,0.0639669
1291.13,0.0534948
1291.28,0.0446606
1291.45,0.0381425
1291.59,0.0347542
1291.86,0.0307801
1292.13,0.0287583
1292.67,0.0268513
1293.65,0.0255082
1294.61,0.0251375
1296.3,0.0256585
1298.5,0.0282001
1300.33,0.0323345
1301.64,0.0370457
1302.97,0.0444187
1303.95,0.0525595
1304.76,0.0623965
1305.49,0.0753076
1306.12,0.0916951
1306.64,0.112072
1306.99,0.131764
1307.27,0.153986
1307.51,0.182251
1307.68,0.2116
1307.85,0.250885
1307.99,0.299102
1308.12,0.367904
1308.24,0.448012
1308.36,0.556987
1308.48,0.713338
1308.6,0.926654
1308.72,1.2139
1308.84,1.59433
1308.97,2.12867
1309.1,2.81819
1309.25,3.79133
1309.41,5.15861
1309.61,7.25112
1310.2,14.3017
1310.45,16.486
1310.69,17.2475
1310.7,17.2498
1310.91,16.6739
1311.15,14.8816
1311.52,10.4832
1311.85,6.57473
1312.04,4.74873
1312.2,3.47601
1312.34,2.62344
1312.48,1.96337
1312.6,1.52228
1312.72,1.18722
1312.84,0.943164
1312.96,0.767589
1313.09,0.626644
1313.23,0.521606
1313.38,0.45461
1313.55,0.407626
1313.76,0.381523
1313.95,0.376293
1314.24,0.390316
1314.52,0.427033
1314.81,0.491809
1315.05,0.580712
1315.23,0.689903
1315.39,0.823941
1315.52,0.98825
1315.65,1.22004
1315.76,1.48561
1315.87,1.84048
1315.99,2.34359
1316.1,2.97593
1316.21,3.80056
1316.33,5.03532
1316.46,6.64914
1316.59,8.94386
1316.75,12.1555
1316.92,16.8305
1317.14,24.1466
1317.71,46.1968
1317.96,52.7061
1318.19,55.0034
1318.2,55.0078
1318.42,53.048
1318.65,47.2955
1319.03,33.2456
1319.35,20.9121
1319.56,14.6406
1319.72,10.7536
1319.86,8.01875
1319.98,6.09841
1320.11,4.60495
1320.22,3.54299
1320.33,2.77001
1320.44,2.1783
1320.55,1.72979
1320.66,1.39213
1320.78,1.11415
1320.92,0.89884
1321.07,0.726343
1321.24,0.593398
1321.42,0.492343
1321.65,0.408844
1321.93,0.336714
1322.28,0.275224
1322.65,0.227343
1323.09,0.186883
1323.57,0.154899
1324.18,0.125289
1324.87,0.101895
1325.62,0.0837794
1326.5,0.0687602
1327.51,0.0566918
1328.73,0.0465333
1330.15,0.0387183
1331.56,0.0334764
1332.98,0.029968
1335.11,0.0270313
1336.7,0.0262947
1338.19,0.0268671
1339.69,0.0292864
1340.68,0.0327972
1341.4,0.037235
1342.0,0.0433849
1342.42,0.0505228
1342.66,0.0569826
1342.86,0.0657289
1343.04,0.0776666
1343.19,0.0932071
1343.31,0.111536
1343.43,0.137699
1343.54,0.169631
1343.63,0.208328
1343.73,0.262196
1343.84,0.341501
1343.95,0.447623
1344.06,0.587463
1344.18,0.787336
1344.3,1.03837
1344.43,1.40524
1344.58,1.91938
1344.74,2.62015
1344.96,3.84613
1345.52,7.26297
1345.76,8.27337
1345.99,8.64005
1346.0,8.64038
1346.22,8.31783
1346.45,7.42407
1346.8,5.33902
1347.14,3.27564
1347.33,2.31301
1347.49,1.67467
1347.62,1.25251
1347.76,0.921823
1347.87,0.698101
1347.99,0.526055
1348.1,0.399615
1348.21,0.310064
1348.31,0.243045
1348.42,0.193501
1348.53,0.157238
1348.63,0.130884
1348.77,0.107917
1348.92,0.0910183
1349.09,0.07879
1349.31,0.0696957
1349.56,0.0634085
1349.91,0.0587072
1350.52,0.0550504
1350.91,0.0544835
1351.79,0.0565919
1352.54,0.0618315
1353.16,0.0692498
1353.71,0.0803524
1353.99,0.0897951
1354.22,0.102714
1354.39,0.119045
1354.52,0.137385
1354.66,0.164022
1354.79,0.202822
1354.9,0.250839
1355.02,0.316638
1355.13,0.405687
1355.25,0.524291
1355.36,0.679517
1355.49,0.911133
1355.62,1.21058
1355.77,1.63891
1355.95,2.30176
1356.18,3.34929
1356.7,5.97866
1356.96,6.91273
1357.19,7.23015
1357.2,7.23127
1357.43,6.96708
1357.66,6.18231
1358.07,4.18474
1358.37,2.71362
1358.56,1.93706
1358.73,1.42861
1358.87,1.08331
1359.01,0.833734
1359.12,0.67701
1359.24,0.555264
1359.37,0.463484
1359.5,0.40129
1359.65,0.355699
1359.8,0.332685
1360.0,0.325257
1360.3,0.344504
1360.66,0.39674
1360.97,0.468634
1361.23,0.558268
1361.47,0.676802
1361.66,0.811992
1361.83,0.991946
1361.98,1.2229
1362.11,1.50724
1362.25,1.9018
1362.37,2.4131
1362.49,3.08159
1362.62,3.9708
1362.74,5.13824
1362.87,6.75404
1363.0,8.96974
1363.16,12.174
1363.32,16.346
1363.53,23.2555
1363.87,37.1978
1364.23,51.322
1364.47,57.7447
1364.7,59.8252
1364.93,57.6127
1365.19,50.6676
1365.65,32.1801
1365.92,21.7103
1366.12,15.3716
1366.28,11.3618
1366.43,8.3939
1366.56,6.30829
1366.69,4.81096
1366.81,3.71871
1366.94,2.88938
1367.06,2.26706
1367.17,1.82901
1367.3,1.45139
1367.44,1.17872
1367.59,0.956472
1367.76,0.779052
1367.97,0.636905
1368.2,0.528183
1368.47,0.436554
1368.81,0.355739
1369.22,0.287315
1369.64,0.237084
1370.18,0.19086
1370.78,0.153382
1371.42,0.125158
1372.15,0.10181
1372.93,0.0837676
1373.89,0.0676545
1374.89,0.0554874
1376.11,0.0448883
1377.35,0.0370862
1378.81,0.0304579
1380.52,0.0249403
1382.35,0.0206875
1384.59,0.0170933
1387.09,0.014239
1389.95,0.0120041
1393.13,0.0103914
1396.73,0.00930674
1399.3,0.00892098
1400.42,0.00889128
1402.83,0.0092014
1404.24,0.00977552
1405.44,0.0107596
1406.24,0.011951
1406.85,0.0134691
1407.25,0.0151799
1407.55,0.0173958
1407.75,0.0198275
1407.91,0.0229164
1408.07,0.0276316
1408.2,0.0331856
1408.33,0.0410267
1408.46,0.0520067
1408.58,0.0650122
1408.69,0.0820461
1408.82,0.105942
1408.94,0.136741
1409.08,0.181836
1409.24,0.246785
1409.41,0.335618
1409.64,0.48215
1410.19,0.870486
1410.44,0.999824
1410.68,1.04706
1410.7,1.04735
1410.94,1.00717
1411.19,0.886166
1411.89,0.402192
1412.09,0.288576
1412.25,0.213415
1412.4,0.160729
1412.54,0.122796
1412.66,0.0963989
1412.79,0.0764289
1412.91,0.0616575
1413.04,0.0509715
1413.16,0.0434052
1413.29,0.0381656
1413.44,0.0340792
1413.59,0.03165
1413.79,0.0300669
1413.99,0.0296676
1414.39,0.0309336
1414.8,0.0341734
1415.2,0.0395979
1415.52,0.0463869
1415.77,0.0548632
1415.96,0.0647162
1416.12,0.0771287
1416.26,0.092881
1416.38,0.11344
1416.49,0.137211
1416.59,0.169353
1416.7,0.212743
1416.8,0.271023
1416.9,0.345737
1417.0,0.447287
1417.11,0.579732
1417.21,0.750174
1417.33,1.00735
1417.46,1.36089
1417.59,1.83282
1417.74,2.4834
1417.91,3.44241
1418.12,4.94484
1418.68,9.32757
1418.93,10.7524
1419.17,11.314
1419.2,11.3211
1419.42,10.9279
1419.64,9.8331
1419.98,7.27617
1420.36,4.3594
1420.56,3.02728
1420.72,2.19278
1420.87,1.60332
1421.0,1.17698
1421.13,0.873496
1421.24,0.667945
1421.35,0.508841
1421.44,0.399413
1421.55,0.309124
1421.65,0.240978
1421.75,0.190004
1421.86,0.152118
1421.96,0.124053
1422.08,0.100352
1422.2,0.0835291
1422.35,0.0694231
1422.49,0.0596165
1422.68,0.050575
1422.94,0.0425694
1423.28,0.0353503
1423.7,0.029454
1424.22,0.0243407
1424.8,0.0204763
1425.38,0.0177536
1426.17,0.0151761
1427.16,0.0130574
1428.14,0.011675
1429.8,0.0102808
1431.7,0.00950998
1433.6,0.00928679
1435.88,0.00961761
1437.45,0.010416
1438.25,0.011285
1438.79,0.0124595
1439.06,0.0136124
1439.29,0.0152994
1439.47,0.0175483
1439.63,0.0206048
1439.77,0.0246826
1439.89,0.0296854
1440.02,0.0364438
1440.14,0.0454198
1440.27,0.0571132
1440.42,0.0754248
1440.59,0.101781
1440.77,0.138582
1440.99,0.1967
1441.6,0.37316
1441.85,0.422921
1442.1,0.441056
1442.1,0.441049
1442.32,0.427333
1442.55,0.385048
1442.9,0.28715
1443.28,0.176899
1443.5,0.125521
1443.67,0.0930432
1443.82,0.0712288
1443.98,0.0545659
1444.1,0.0440517
1444.23,0.0360688
1444.38,0.0291465
1444.51,0.0248089
1444.68,0.0211672
1444.85,0.0189036
1445.11,0.0170412
1445.45,0.0159802
1445.99,0.0155171
1446.19,0.0155005
1447.39,0.0161248
1449.0,0.0180577
1450.6,0.021054
1452.21,0.0254785
1453.62,0.0311897
1454.79,0.0381735
1455.75,0.0467566
1456.51,0.0568246
1457.09,0.0683593
1457.47,0.0800255
1457.76,0.0933871
1457.97,0.10989
1458.13,0.128066
1458.28,0.155356
1458.41,0.187301
1458.53,0.232444
1458.65,0.289903
1458.75,0.359965
1458.85,0.451891
1458.96,0.571273
1459.06,0.72441
1459.18,0.962508
1459.31,1.27168
1459.45,1.71307
1459.6,2.33343
1459.77,3.22166
1460.0,4.67776
1460.57,8.90519
1460.84,10.3093
1461.08,10.8242
1461.1,10.8291
1461.34,10.4185
1461.57,9.27402
1461.98,6.3527
1462.29,4.13214
1462.49,2.94548
1462.66,2.1683
1462.81,1.6171
1462.95,1.23612
1463.08,0.949159
1463.2,0.759951
1463.33,0.616366
1463.46,0.51587
1463.58,0.448241
1463.73,0.399179
1463.88,0.375146
1464.03,0.368624
1464.28,0.384247
1464.59,0.43517
1464.84,0.504359
1465.06,0.595015
1465.28,0.722511
1465.48,0.888728
1465.66,1.11173
1465.83,1.39893
1465.98,1.74629
1466.14,2.20779
1466.29,2.8424
1466.44,3.63219
1466.62,4.79294
1466.81,6.496
1467.05,9.04691
1467.77,18.4056
1468.02,20.6654
1468.27,21.5847
1468.3,21.5936
1468.54,20.8752
1468.78,18.9305
1469.18,13.9105
1469.57,8.77108
1469.8,6.36179
1470.0,4.68564
1470.17,3.56431
1470.34,2.68807
1470.5,2.08678
1470.65,1.63462
1470.81,1.29841
1470.98,1.03268
1471.15,0.840088
1471.34,0.685649
1471.55,0.559657
1471.81,0.456143
1472.09,0.375191
1472.44,0.304009
1472.82,0.249588
1473.26,0.203608
1473.79,0.16364
1474.34,0.13403
1474.95,0.109884
1475.7,0.0884304
1476.5,0.0720711
1477.49,0.0576282
1478.5,0.047121
1479.75,0.0377369
1481.07,0.0307521
1482.61,0.0249486
1484.36,0.0202795
1486.25,0.0167619
1488.44,0.0138713
1490.7,0.0118027
1492.9,0.0103999
1495.53,0.00930613
1497.92,0.00878819
1499.42,0.00871879
1501.69,0.00907868
1503.2,0.009829
1504.33,0.0108807
1505.28,0.0123245
1506.08,0.0142768
1506.7,0.0165549
1507.19,0.0192281
1507.58,0.0222819
1507.87,0.0255159
1508.12,0.0297395
1508.3,0.0342979
1508.48,0.0412306
1508.61,0.0487391
1508.72,0.0579237
1508.83,0.0705916
1508.95,0.0880925
1509.06,0.112195
1509.18,0.145157
1509.29,0.189774
1509.39,0.243611
1509.51,0.320352
1509.62,0.419915
1509.73,0.54683
1509.87,0.733735
1510.01,1.00224
1510.17,1.36729
1510.37,1.93277
1510.67,2.97197
1511.08,4.43522
1511.34,5.08958
1511.58,5.32823
1511.6,5.32942
1511.84,5.11874
1512.09,4.53538
1512.52,3.03335
1512.82,1.9775
1513.0,1.46067
1513.16,1.10386
1513.3,0.845889
1513.43,0.676107
1513.56,0.555289
1513.67,0.488092
1513.79,0.450277
1513.84,0.445672
1513.93,0.454253
1514.06,0.497898
1514.18,0.578089
1514.3,0.695324
1514.45,0.885664
1514.61,1.16222
1514.84,1.64652
1515.46,3.22991
1515.74,3.73969
1515.98,3.91039
1516.0,3.91123
1516.24,3.76104
1516.5,3.31299
1516.96,2.13702
1517.25,1.41399
1517.45,1.0165
1517.62,0.743511
1517.77,0.545367
1517.9,0.413816
1518.02,0.316851
1518.15,0.241859
1518.27,0.184885
1518.38,0.145353
1518.51,0.11306
1518.63,0.0894159
1518.75,0.0722003
1518.88,0.0596723
1519.02,0.0492355
1519.17,0.0414351
1519.36,0.0350032
1519.58,0.029903
1519.88,0.0250342
1520.27,0.0209291
1520.77,0.0174125
1521.4,0.01436
1522.12,0.0120497
1522.99,0.01018
1524.14,0.0085509
1525.58,0.00727544
1527.01,0.00646647
1528.93,0.00579719
1531.22,0.00535709
1534.27,0.00516951
1536.73,0.00535777
1537.95,0.00566737
1538.75,0.0060658
1539.34,0.00660762
1539.7,0.00725853
1539.97,0.00818042
1540.15,0.00922693
1540.33,0.0108851
1540.48,0.0131211
1540.62,0.0159486
1540.75,0.0194817
1540.87,0.024201
1541.0,0.0303991
1541.12,0.0383881
1541.27,0.0507668
1541.44,0.0690052
1541.64,0.0958606
1541.88,0.13711
1542.47,0.251424
1542.72,0.286445
1542.97,0.300982
1543.0,0.301179
1543.24,0.289924
1543.49,0.258736
1543.9,0.180597
1544.24,0.116513
1544.44,0.0845417
1544.62,0.0620356
1544.78,0.0464825
1544.92,0.0359827
1545.06,0.0282202
1545.19,0.0223825
1545.31,0.0184992
1545.46,0.0149861
1545.61,0.0125835
1545.76,0.0109647
1545.93,0.00976949
1546.18,0.00875963
1546.48,0.00815762
1547.09,0.00770328
1547.77,0.00759642
1549.17,0.00787422
1550.85,0.00870349
1552.81,0.0103031
1554.42,0.0122986
1555.82,0.0148493
1557.03,0.0179802
1558.17,0.022227
1559.06,0.0269001
1559.89,0.0330147
1560.63,0.0406712
1561.28,0.0500951
1561.87,0.0622765
1562.39,0.0774759
1562.79,0.0938406
1563.11,0.112127
1563.37,0.132166
1563.59,0.156015
1563.78,0.184054
1563.94,0.218827
1564.1,0.269158
1564.24,0.331611
1564.37,0.413987
1564.48,0.510706
1564.59,0.640141
1564.7,0.81267
1564.81,1.04103
1564.93,1.35468
1565.04,1.74672
1565.17,2.319
1565.3,3.12127
1565.44,4.19358
1565.58,5.54757
1565.74,7.51489
1565.94,10.5843
1566.27,16.6548
1566.7,24.5709
1566.95,27.7579
1567.2,28.9087
1567.44,27.8789
1567.66,25.2399
1568.03,18.6063
1568.42,11.1994
1568.62,8.01927
1568.8,5.85192
1568.93,4.43989
1569.08,3.28214
1569.2,2.49447
1569.33,1.88197
1569.44,1.46036
1569.56,1.11578
1569.66,0.883161
1569.76,0.703743
1569.87,0.566353
1569.97,0.461633
1570.1,0.368484
1570.23,0.298113
1570.37,0.245539
1570.53,0.20269
1570.71,0.16904
1570.96,0.139441
1571.23,0.116138
1571.57,0.0963999
1571.95,0.0801331
1572.42,0.065497
1572.97,0.0533786
1573.55,0.0443259
1574.25,0.036648
1574.83,0.03229
1575.38,0.0300641
1575.47,0.0299808
1575.74,0.0306554
1575.92,0.0322952
1576.1,0.0354678
1576.28,0.0408826
1576.44,0.0482981
1576.61,0.0600898
1576.79,0.0766344
1576.96,0.0986922
1577.17,0.131792
1577.46,0.190936
1577.98,0.305406
1578.24,0.344123
1578.49,0.358406
1578.73,0.346681
1578.98,0.310491
1579.4,0.219726
1579.75,0.142573
1579.97,0.102503
1580.14,0.0772803
1580.29,0.0602022
1580.44,0.0469244
1580.59,0.0369018
1580.74,0.0295344
1580.9,0.0239449
1581.06,0.0200879
1581.26,0.0169396
1581.46,0.0149793
1581.7,0.0135281
1582.03,0.012369
1582.63,0.0111152
1583.63,0.0098634
1585.07,0.00873993
1586.51,0.00801206
1588.78,0.00732259
1591.69,0.00697461
1592.34,0.00696661
1594.99,0.00724309
1596.39,0.0077097
1597.44,0.00838275
1598.16,0.009229
1598.66,0.0103033
1598.97,0.0114826
1599.22,0.0132189
1599.39,0.0152245
1599.54,0.0178095
1599.68,0.0211507
1599.82,0.025945
1599.95,0.0326489
1600.09,0.0418841
1600.23,0.0543691
1600.37,0.0708888
1600.52,0.0948765
1600.68,0.126861
1600.86,0.171757
1601.07,0.24108
1601.79,0.508781
1602.04,0.574998
1602.3,0.599001
1602.56,0.574994
1602.81,0.508831
1603.3,0.32688
1603.58,0.222227
1603.8,0.157313
1603.96,0.118496
1604.12,0.0887034
1604.26,0.0688199
1604.39,0.0534384
1604.53,0.0418143
1604.67,0.0328113
1604.81,0.0264895
1604.95,0.0220328
1605.11,0.0185733
1605.27,0.0163071
1605.51,0.0142838
1605.84,0.0129361
1606.32,0.0120831
1607.12,0.0116773
1608.57,0.0120366
1610.17,0.0132559
1611.86,0.0153193
1613.55,0.0184102
1614.91,0.0220426
1616.08,0.026486
1617.04,0.0316665
1617.92,0.0384965
1618.55,0.0455714
1618.99,0.0527366
1619.31,0.0603489
1619.54,0.0691324
1619.74,0.0805511
1619.9,0.0944664
1620.05,0.11325
1620.18,0.13779
1620.31,0.172479
1620.43,0.215557
1620.55,0.273485
1620.67,0.350428
1620.79,0.451134
1620.91,0.591044
1621.04,0.77062
1621.19,1.03236
1621.35,1.40753
1621.53,1.92494
1621.77,2.77659
1622.37,5.1565
1622.64,5.88508
1622.89,6.15572
1622.91,6.15625
1623.16,5.91781
1623.43,5.19364
1624.13,2.51023
1624.34,1.83329
1624.53,1.38362
1624.69,1.08025
1624.82,0.894749
1624.94,0.779676
1625.05,0.702126
1625.17,0.6599
1625.24,0.650839
1625.36,0.666227
1625.47,0.718546
1625.61,0.83279
1625.72,0.985436
1625.84,1.19653
1625.96,1.50512
1626.08,1.92115
1626.2,2.47063
1626.32,3.18315
1626.46,4.23748
1626.6,5.65621
1626.76,7.64858
1626.95,10.6765
1627.18,15.2313
1627.84,30.7703
1628.12,35.5354
1628.37,37.2659
1628.4,37.2826
1628.63,36.0889
1628.86,32.7489
1629.23,24.5538
1629.65,14.6603
1629.87,10.2128
1630.06,7.35189
1630.22,5.38832
1630.36,4.07144
1630.49,3.10447
1630.62,2.35649
1630.74,1.8214
1630.86,1.41317
1630.98,1.10538
1631.1,0.875321
1631.22,0.704336
1631.36,0.562198
1631.49,0.466084
1631.64,0.383471
1631.83,0.316812
1632.03,0.264704
1632.32,0.217028
1632.66,0.177977
1633.09,0.145118
1633.57,0.119316
