93-Np-237(n,total fission) ENDF/B-VII.1
440.746,0.0012436
440.818,0.00138284
440.938,0.0017648
441.074,0.0022052
441.175,0.00238867
441.217,0.00240672
441.312,0.00231501
441.403,0.00207424
441.64,0.00121864
441.716,0.00101415
441.776,9.05814E-4
441.824,8.55844E-4
441.887,8.3528E-4
441.939,8.51429E-4
442.042,9.44264E-4
442.211,0.00112172
442.299,0.00115383
442.401,0.0011078
442.504,9.77843E-4
442.761,5.26763E-4
442.839,4.20013E-4
442.903,3.52954E-4
442.968,3.07015E-4
443.032,2.82026E-4
443.083,2.76661E-4
443.133,2.83394E-4
443.209,3.15522E-4
443.285,3.73877E-4
443.375,4.72115E-4
443.654,8.55456E-4
443.78,9.7015E-4
443.966,0.0010531
444.049,0.00113753
444.116,0.001292
444.17,0.00150652
444.224,0.00183198
444.277,0.0022902
444.33,0.00290436
444.389,0.00379322
444.461,0.00517399
444.563,0.00763254
444.731,0.0120664
444.836,0.0140772
444.929,0.014816
444.94,0.0148243
445.032,0.0142438
445.124,0.0126388
445.304,0.00804581
445.413,0.0054032
445.484,0.00400864
445.549,0.00299932
445.603,0.00236536
445.662,0.00183415
445.712,0.00149498
445.771,0.00120916
445.838,9.80502E-4
445.912,8.06324E-4
446.009,6.49482E-4
446.124,5.14834E-4
446.22,4.37507E-4
446.297,4.04711E-4
446.322,4.01265E-4
446.384,4.1195E-4
446.438,4.47648E-4
446.496,5.19909E-4
446.554,6.33608E-4
446.613,7.94809E-4
446.68,0.00104647
446.759,0.00143255
446.869,0.00209283
447.051,0.00325139
447.167,0.00376711
447.286,0.00399003
447.343,0.00400636
447.489,0.00396538
447.644,0.00411102
447.884,0.00460958
447.917,0.00462184
448.027,0.00443925
448.122,0.00399508
448.276,0.00290507
448.397,0.00204032
448.474,0.00161959
448.532,0.00140562
448.571,0.00131846
448.617,0.00128607
448.656,0.00132046
448.705,0.00145093
448.746,0.00164169
448.799,0.00201223
448.853,0.00252611
448.921,0.00338218
449.005,0.00472379
449.247,0.00929876
449.35,0.0106274
449.444,0.0110545
449.536,0.010694
449.652,0.00934376
449.887,0.00571096
450.0,0.00433303
450.108,0.00335572
450.225,0.00254422
450.345,0.00189445
450.437,0.00151329
450.506,0.00130993
450.569,0.00120331
450.61,0.00118512
450.651,0.00121241
450.702,0.00131916
450.755,0.00152754
450.811,0.0018698
450.868,0.00234827
450.935,0.00310835
451.013,0.00423682
451.153,0.00671056
451.316,0.00952993
451.45,0.0111223
451.692,0.0129118
451.807,0.0144619
452.011,0.018889
452.151,0.0214095
452.25,0.0219994
452.388,0.0211933
452.556,0.01975
452.596,0.0196718
452.675,0.0199877
452.986,0.0239111
453.043,0.024079
453.166,0.0232654
453.45,0.0190303
453.608,0.0181371
453.844,0.0177075
453.974,0.0162835
454.109,0.0135107
454.315,0.0084706
454.387,0.00709423
454.456,0.00617142
454.513,0.00575351
454.566,0.0056374
454.641,0.00588414
454.74,0.00676855
454.926,0.00878354
455.028,0.00928986
455.046,0.00930298
455.143,0.00895052
455.236,0.00801938
455.478,0.00456261
455.55,0.00376547
455.592,0.0034303
455.647,0.0031617
455.675,0.00311647
455.716,0.0031788
455.758,0.00342242
455.803,0.00394684
455.842,0.00463025
455.88,0.00558306
455.918,0.00685551
455.964,0.00888439
456.012,0.011678
456.064,0.0156407
456.12,0.0212312
456.184,0.0293684
456.263,0.0418731
456.379,0.0645141
456.534,0.0955462
456.633,0.109322
456.727,0.114194
456.73,0.114199
456.82,0.110002
456.908,0.0987304
457.064,0.0690448
457.186,0.0457754
457.257,0.0349766
457.317,0.0277646
457.377,0.0223596
457.436,0.0185979
457.496,0.0162255
457.571,0.0146343
457.67,0.0139651
457.853,0.0133633
457.967,0.012157
458.174,0.0086717
458.334,0.00607557
458.458,0.00449192
458.565,0.00341009
458.666,0.00260117
458.752,0.00206611
458.826,0.00172975
458.886,0.00154359
458.954,0.00142219
459.011,0.00138895
459.091,0.00142891
459.361,0.00182065
459.439,0.00185721
459.547,0.00178725
459.713,0.00148833
459.81,0.00132535
459.886,0.00127416
459.936,0.00130168
460.001,0.00142904
460.054,0.00162656
460.108,0.00191426
460.176,0.00240417
460.27,0.00330151
460.48,0.0055665
460.577,0.00629107
460.672,0.00654313
460.761,0.00631589
460.86,0.00559898
461.117,0.00291451
461.206,0.00216881
461.282,0.00168755
461.347,0.00138998
461.41,0.00118239
461.488,0.00101653
461.571,9.17699E-4
461.652,8.7769E-4
461.669,8.75811E-4
461.741,8.93798E-4
461.806,9.5169E-4
461.878,0.00107436
461.945,0.00125722
462.02,0.00155465
462.101,0.00200545
462.188,0.00265156
462.275,0.00348091
462.372,0.00469173
462.475,0.00634922
462.588,0.00866716
462.833,0.014552
462.945,0.0164101
463.028,0.0168845
463.125,0.0162654
463.227,0.0143634
463.388,0.00985795
463.513,0.00639465
463.588,0.0046937
463.648,0.00359193
463.705,0.00276862
463.763,0.0021242
463.819,0.00167327
463.87,0.00138031
463.927,0.00115608
463.985,0.00102346
464.045,9.62464E-4
464.066,9.57333E-4
464.116,9.76422E-4
464.172,0.001054
464.228,0.00120339
464.274,0.0013973
464.319,0.00167154
464.364,0.00206076
464.409,0.00260615
464.45,0.00327438
464.49,0.00416038
464.531,0.00532136
464.575,0.00699134
464.618,0.00910775
464.668,0.0122404
464.717,0.0162701
464.775,0.0222711
464.841,0.0310005
464.922,0.0444553
465.061,0.0724654
465.186,0.0972648
465.285,0.110901
465.38,0.115557
465.38,0.115557
465.468,0.111489
465.556,0.100174
465.692,0.073848
465.836,0.0448259
465.911,0.0324686
465.975,0.0238738
466.031,0.01787
466.082,0.0136769
466.133,0.0105007
466.182,0.00828371
466.23,0.00671713
466.272,0.00579318
466.313,0.0051759
466.366,0.00472916
466.428,0.00453501
466.454,0.00452405
466.668,0.00479277
466.774,0.00463448
466.887,0.00411149
467.155,0.00228791
467.239,0.00184436
467.311,0.00157046
467.374,0.00141042
467.426,0.00133256
467.501,0.00128752
467.617,0.00131882
467.822,0.00141525
467.84,0.0014161
467.966,0.00137033
468.161,0.00117242
468.308,0.0010192
468.438,9.398E-4
468.53,9.22442E-4
468.674,9.5367E-4
468.799,0.00102969
468.934,0.00116601
469.037,0.00132863
469.132,0.00156174
469.205,0.00184266
469.264,0.00216568
469.325,0.00263439
469.389,0.00331595
469.453,0.00425821
469.516,0.0055272
469.581,0.00721815
469.654,0.00964748
469.733,0.0129758
469.837,0.018444
469.951,0.025767
470.049,0.0337561
470.134,0.0430089
470.204,0.0537869
470.268,0.0671658
470.333,0.0856014
470.403,0.11214
470.482,0.151767
470.577,0.213017
470.79,0.366134
470.89,0.416938
470.986,0.435058
470.989,0.435061
471.085,0.417193
471.18,0.369176
471.34,0.250256
471.464,0.159505
471.54,0.113964
471.606,0.0822258
471.662,0.0607026
471.713,0.0457092
471.763,0.0340695
471.809,0.0259254
471.854,0.0198083
471.899,0.0151919
471.944,0.0117562
471.989,0.00922861
472.031,0.00747522
472.074,0.00617921
472.125,0.00506324
472.176,0.00427739
472.236,0.00365108
472.312,0.00312771
472.417,0.00268431
472.553,0.00234371
472.713,0.00211036
472.874,0.00199538
472.956,0.00197526
473.117,0.00200801
473.309,0.00218093
473.432,0.00239188
473.543,0.00268811
473.642,0.0031114
473.715,0.00360935
473.772,0.0042055
473.823,0.00496111
473.875,0.0060569
473.923,0.00754983
473.97,0.009533
474.011,0.0119499
474.052,0.0151578
474.094,0.0193725
474.135,0.0248437
474.181,0.032732
474.226,0.0427251
474.277,0.0571203
474.333,0.0776328
474.392,0.104599
474.468,0.147959
474.573,0.22226
474.759,0.364051
474.864,0.422006
474.965,0.446349
474.986,0.447091
475.088,0.432344
475.339,0.346867
475.432,0.335801
475.525,0.344746
475.766,0.40081
475.812,0.403696
475.916,0.388958
476.018,0.345687
476.165,0.249995
476.311,0.150931
476.39,0.107091
476.458,0.0768479
476.516,0.0564385
476.566,0.0424988
476.616,0.0317772
476.659,0.0244956
476.703,0.0188435
476.746,0.0145221
476.784,0.0116723
476.825,0.00923987
476.867,0.00741304
476.908,0.0060487
476.958,0.00486248
477.011,0.00397481
477.072,0.00329531
477.144,0.00275922
477.216,0.0024044
477.313,0.00209335
477.385,0.00194041
477.488,0.00182585
477.514,0.00181876
477.591,0.00186623
477.668,0.00205513
477.733,0.00237029
477.784,0.00276322
477.838,0.00334746
477.894,0.00416674
477.957,0.00543521
478.028,0.00729969
478.106,0.00991168
478.24,0.0154471
478.382,0.0213623
478.484,0.0243004
478.578,0.0252704
478.669,0.0243985
478.761,0.0218608
478.914,0.01556
479.047,0.00997053
479.132,0.00703606
479.199,0.0051843
479.259,0.00389785
479.315,0.00298439
479.371,0.00228725
479.425,0.00179305
479.476,0.00145003
479.53,0.00118976
479.586,0.0010003
479.643,8.73798E-4
479.714,7.77822E-4
479.782,7.31748E-4
479.85,7.20459E-4
479.916,7.41127E-4
479.981,7.95563E-4
480.045,8.95457E-4
480.105,0.00104679
480.156,0.00123965
480.208,0.00151292
480.259,0.00189354
480.307,0.0023786
480.361,0.00309416
480.415,0.00407644
480.472,0.00542019
480.533,0.00726254
480.605,0.0100695
480.691,0.0142433
480.949,0.028935
481.057,0.0331444
481.158,0.0346002
481.163,0.0346049
481.267,0.0334451
481.488,0.0273841
481.597,0.0259118
481.675,0.026199
481.829,0.0292192
481.984,0.0321929
482.04,0.0324763
482.154,0.0312866
482.276,0.0278245
482.521,0.0193732
482.692,0.0150387
483.044,0.0077307
483.142,0.00609673
483.22,0.00519643
483.279,0.00483792
483.318,0.00477208
483.368,0.00490777
483.43,0.00542683
483.493,0.00635468
483.57,0.00799686
483.683,0.0111969
483.843,0.0160803
483.945,0.0183438
484.041,0.0192051
484.051,0.0192119
484.145,0.0185002
484.251,0.0162163
484.521,0.00789397
484.603,0.00588071
484.672,0.00453654
484.735,0.00363198
484.797,0.00297164
484.864,0.00247045
484.939,0.00209787
485.048,0.0017444
485.307,0.00113499
485.42,9.26619E-4
485.497,8.41069E-4
485.546,8.25342E-4
485.595,8.49025E-4
485.644,9.22596E-4
485.693,0.00105888
485.738,0.00125651
485.784,0.00153712
485.835,0.0019725
485.886,0.0025549
485.942,0.00338718
485.998,0.00445026
486.068,0.0061394
486.159,0.00890711
486.389,0.0169527
486.497,0.0197033
486.596,0.0207402
486.61,0.0207552
486.706,0.0200027
486.838,0.0171806
486.976,0.0138454
487.06,0.0125224
487.127,0.0121493
487.207,0.0125602
487.298,0.0140178
487.524,0.0189854
487.626,0.019954
487.639,0.0199689
487.733,0.0192774
487.821,0.0174538
487.962,0.0130013
488.116,0.00784254
488.192,0.00575845
488.262,0.00420607
488.319,0.00323124
488.372,0.0025382
488.424,0.00204186
488.469,0.00174427
488.512,0.00155638
488.554,0.00145035
488.597,0.00141486
488.65,0.00145347
488.724,0.00162867
488.823,0.00200902
489.048,0.00299717
489.213,0.00348094
489.352,0.00384119
489.444,0.0042909
489.519,0.00494723
489.592,0.00593953
489.665,0.0073651
489.749,0.00959251
489.851,0.0131331
490.054,0.0209582
490.165,0.0239836
490.26,0.0248775
490.357,0.0239192
490.446,0.0215299
490.597,0.0155293
490.726,0.0102852
490.802,0.00779308
490.871,0.00608643
490.931,0.00503446
490.979,0.00448368
491.038,0.00413095
491.074,0.00407578
491.138,0.00422438
491.224,0.00479047
491.418,0.00649614
491.525,0.00702029
491.563,0.00706246
491.657,0.00681413
491.748,0.00613661
491.904,0.00438901
492.039,0.00284945
492.116,0.00213498
492.189,0.00160254
492.252,0.00125545
492.314,0.00100036
492.376,8.23878E-4
492.436,7.04884E-4
492.513,6.08709E-4
492.603,5.46017E-4
492.71,5.16285E-4
492.73,5.15487E-4
492.808,5.29857E-4
492.888,5.81918E-4
492.959,6.72102E-4
493.03,8.13825E-4
493.105,0.00102956
493.191,0.00136323
493.29,0.00185894
493.464,0.00291641
493.689,0.00427458
493.822,0.00484094
493.955,0.00505888
494.075,0.0048661
494.196,0.00428883
494.369,0.0030434
494.514,0.00197702
494.604,0.001439
494.675,0.00111584
494.732,9.22465E-4
494.784,7.97157E-4
494.831,7.27975E-4
494.882,6.99103E-4
494.886,6.99028E-4
494.933,7.23437E-4
494.978,7.95248E-4
495.025,9.30678E-4
495.07,0.00112209
495.116,0.00140705
495.162,0.00179616
495.209,0.00231104
495.26,0.00305047
495.317,0.00412156
495.374,0.00551843
495.442,0.00756803
495.523,0.0106359
495.781,0.022142
495.886,0.025461
495.984,0.0266725
495.99,0.026677
496.079,0.0257947
496.167,0.0233265
496.311,0.0172787
496.456,0.0108502
496.533,0.00802526
496.603,0.00599473
496.662,0.00467123
496.718,0.00371996
496.777,0.00300502
496.834,0.00253899
496.891,0.00223899
496.95,0.00205279
497.059,0.00189417
497.316,0.00167202
497.578,0.00139287
497.938,0.0011376
498.199,8.82463E-4
498.287,8.35797E-4
498.333,8.27976E-4
498.416,8.45812E-4
498.527,9.33915E-4
498.625,0.00107178
498.72,0.00127855
498.799,0.00153966
498.86,0.00184052
498.917,0.00223688
498.977,0.00282395
499.036,0.00361643
499.089,0.00458029
499.153,0.00606306
499.221,0.00812295
499.305,0.0113336
499.449,0.0180698
499.596,0.0248137
499.699,0.0279696
499.793,0.0289909
499.896,0.0278445
499.982,0.0253655
500.0,0.0247079
500.0,0.0500067
597.765,0.0470369
600.0,0.0469691
717.318,0.0481453
800.0,0.0489742
956.424,0.0513163
1000.0,0.0519688
1195.53,0.0487335
1250.0,0.0478323
1494.41,0.0450252
1500.0,0.044961
1750.0,0.039475
2000.0,0.0349846
2391.06,0.033106
2500.0,0.0325827
2988.82,0.0310211
3000.0,0.0309854
3586.59,0.0292311
4000.0,0.0279947
4782.12,0.0256521
5000.0,0.0249995
5977.65,0.0235224
6000.0,0.0234887
7173.18,0.0223499
8000.0,0.0215473
9564.24,0.0199298
10000.0,0.0194792
11955.3,0.0184215
12500.0,0.0181269
14944.1,0.0172498
15000.0,0.0172298
17932.9,0.0167125
20000.0,0.0163479
23910.6,0.0150957
25000.0,0.0147468
35000.0,0.0132189
35000.0,0.0153945
40000.0,0.0144122
50000.0,0.0142683
59888.2,0.0162333
65000.0,0.0167249
70000.0,0.0166796
76120.0,0.0190859
79590.0,0.0181444
90000.0,0.0178665
100000.0,0.0202756
101500.0,0.0187052
103400.0,0.0178862
130600.0,0.0232518
138000.0,0.0270994
140000.0,0.0257685
150000.0,0.0258366
158700.0,0.0321085
170000.0,0.0284205
190800.0,0.0341253
200000.0,0.0341599
220000.0,0.041023
227000.0,0.0382761
235000.0,0.0553179
250000.0,0.0500539
269200.0,0.0620314
280000.0,0.0666644
282200.0,0.060209
294000.0,0.0741905
300000.0,0.0729843
306300.0,0.0800056
325400.0,0.093153
331700.0,0.100094
333400.0,0.101165
335000.0,0.0906161
340000.0,0.108658
350000.0,0.109407
361500.0,0.133794
363500.0,0.129036
370600.0,0.143244
372600.0,0.138157
374000.0,0.148776
375000.0,0.144233
398850.0,0.182455
401684.0,0.187764
453900.0,0.336376
462000.0,0.351781
474275.0,0.403295
487100.0,0.448872
500000.0,0.467613
516200.0,0.525833
530000.0,0.554166
550000.0,0.628425
555000.0,0.627516
567625.0,0.68323
655850.0,0.978455
708000.0,1.07421
725100.0,1.13339
767100.0,1.21185
850000.0,1.3188
990000.0,1.47019
1000000.0,1.45682
1040000.0,1.4822
1070000.0,1.47441
1400000.0,1.5917
1800000.0,1.677
1900000.0,1.6695
2100000.0,1.70106
2200000.0,1.70201
2450000.0,1.67119
2650000.0,1.68732
5200000.0,1.46013
5400000.0,1.44483
5725000.0,1.487
6300000.0,1.81669
6900000.0,2.0749
7425000.0,2.2052
8200000.0,2.29444
9500000.0,2.16899
1.125E7,2.09357
1.175E7,2.05217
1.2E7,2.06292
1.25E7,2.05346
1.4E7,2.13151
1.575E7,2.29863
1.725E7,2.25464
1.775E7,2.26678
2.0E7,2.21007

